image_id,file_name,width,height,x_min,y_min,x_max,y_max,class_id
ISIC_0011398,ISIC_0011398.jpg,512,512,111,77,420,512,1
ISIC_0011402,ISIC_0011402.jpg,512,512,0,49,511,512,1
ISIC_0012086,ISIC_0012086.jpg,512,512,90,20,429,494,1
ISIC_0012089,ISIC_0012089.jpg,512,512,264,178,317,281,1
ISIC_0012090,ISIC_0012090.jpg,512,512,192,33,404,381,1
ISIC_0012092,ISIC_0012092.jpg,512,512,157,176,323,434,1
ISIC_0012094,ISIC_0012094.jpg,512,512,233,229,309,321,1
ISIC_0012095,ISIC_0012095.jpg,512,512,230,166,350,304,1
ISIC_0012097,ISIC_0012097.jpg,512,512,193,192,285,313,1
ISIC_0012099,ISIC_0012099.jpg,512,512,221,201,285,281,1
ISIC_0012102,ISIC_0012102.jpg,512,512,225,197,333,317,1
ISIC_0012105,ISIC_0012105.jpg,512,512,225,192,301,329,1
ISIC_0012107,ISIC_0012107.jpg,512,512,133,109,377,381,1
ISIC_0012108,ISIC_0012108.jpg,512,512,181,185,305,369,1
ISIC_0012109,ISIC_0012109.jpg,512,512,225,201,297,309,1
ISIC_0012116,ISIC_0012116.jpg,512,512,209,148,317,302,1
ISIC_0012118,ISIC_0012118.jpg,512,512,205,185,317,313,1
ISIC_0012126,ISIC_0012126.jpg,512,512,225,192,289,261,1
ISIC_0012127,ISIC_0012127.jpg,512,512,205,226,270,332,1
ISIC_0012134,ISIC_0012134.jpg,512,512,15,3,475,511,1
ISIC_0012135,ISIC_0012135.jpg,512,512,189,87,276,207,1
ISIC_0012136,ISIC_0012136.jpg,512,512,63,96,454,511,1
ISIC_0012137,ISIC_0012137.jpg,512,512,190,157,299,339,1
ISIC_0012143,ISIC_0012143.jpg,512,512,149,101,381,437,1
ISIC_0012147,ISIC_0012147.jpg,512,512,217,140,317,309,1
ISIC_0012148,ISIC_0012148.jpg,512,512,173,181,313,345,1
ISIC_0012149,ISIC_0012149.jpg,512,512,230,181,340,334,1
ISIC_0012151,ISIC_0012151.jpg,512,512,145,81,401,465,1
ISIC_0012155,ISIC_0012155.jpg,512,512,196,237,310,349,1
ISIC_0012156,ISIC_0012156.jpg,512,512,205,217,297,289,1
ISIC_0012159,ISIC_0012159.jpg,512,512,185,224,336,372,1
ISIC_0012160,ISIC_0012160.jpg,512,512,221,181,281,313,1
ISIC_0012164,ISIC_0012164.jpg,512,512,225,185,289,293,1
ISIC_0012167,ISIC_0012167.jpg,512,512,221,194,317,375,1
ISIC_0012173,ISIC_0012173.jpg,512,512,201,153,321,397,1
ISIC_0012177,ISIC_0012177.jpg,512,512,221,221,317,329,1
ISIC_0012178,ISIC_0012178.jpg,512,512,135,98,317,338,1
ISIC_0012179,ISIC_0012179.jpg,512,512,246,218,295,283,1
ISIC_0012182,ISIC_0012182.jpg,512,512,209,128,305,237,1
ISIC_0012187,ISIC_0012187.jpg,512,512,221,181,321,309,1
ISIC_0012191,ISIC_0012191.jpg,512,512,211,162,289,326,1
ISIC_0012201,ISIC_0012201.jpg,512,512,197,145,321,325,1
ISIC_0012203,ISIC_0012203.jpg,512,512,233,185,297,309,1
ISIC_0012204,ISIC_0012204.jpg,512,512,205,171,298,290,1
ISIC_0012205,ISIC_0012205.jpg,512,512,197,181,305,313,1
ISIC_0012206,ISIC_0012206.jpg,512,512,209,133,365,381,1
ISIC_0012207,ISIC_0012207.jpg,512,512,157,134,344,386,1
ISIC_0012208,ISIC_0012208.jpg,512,512,209,205,321,337,1
ISIC_0012210,ISIC_0012210.jpg,512,512,165,64,384,316,1
ISIC_0012211,ISIC_0012211.jpg,512,512,193,153,333,357,1
ISIC_0012212,ISIC_0012212.jpg,512,512,213,209,308,308,1
ISIC_0012213,ISIC_0012213.jpg,512,512,233,209,301,281,1
ISIC_0012216,ISIC_0012216.jpg,512,512,152,70,360,428,1
ISIC_0012221,ISIC_0012221.jpg,512,512,221,192,305,317,1
ISIC_0012222,ISIC_0012222.jpg,512,512,213,192,293,325,1
ISIC_0012223,ISIC_0012223.jpg,512,512,56,9,424,502,1
ISIC_0012224,ISIC_0012224.jpg,512,512,131,152,271,365,1
ISIC_0012227,ISIC_0012227.jpg,512,512,121,43,354,454,1
ISIC_0012228,ISIC_0012228.jpg,512,512,180,199,295,374,1
ISIC_0012230,ISIC_0012230.jpg,512,512,208,217,285,305,1
ISIC_0012232,ISIC_0012232.jpg,512,512,229,197,341,321,1
ISIC_0012233,ISIC_0012233.jpg,512,512,221,237,305,377,1
ISIC_0012235,ISIC_0012235.jpg,512,512,197,217,313,353,1
ISIC_0012238,ISIC_0012238.jpg,512,512,194,183,334,382,1
ISIC_0012245,ISIC_0012245.jpg,512,512,151,124,354,416,1
ISIC_0012246,ISIC_0012246.jpg,512,512,157,89,333,345,1
ISIC_0012248,ISIC_0012248.jpg,512,512,117,6,367,504,1
ISIC_0012250,ISIC_0012250.jpg,512,512,189,169,281,285,1
ISIC_0012253,ISIC_0012253.jpg,512,512,200,117,341,377,1
ISIC_0012256,ISIC_0012256.jpg,512,512,197,172,364,363,1
ISIC_0012257,ISIC_0012257.jpg,512,512,224,197,333,341,1
ISIC_0012258,ISIC_0012258.jpg,512,512,249,211,351,397,1
ISIC_0012259,ISIC_0012259.jpg,512,512,197,209,297,365,1
ISIC_0012260,ISIC_0012260.jpg,512,512,225,169,301,297,1
ISIC_0012261,ISIC_0012261.jpg,512,512,185,226,278,380,1
ISIC_0012263,ISIC_0012263.jpg,512,512,188,255,286,400,1
ISIC_0012266,ISIC_0012266.jpg,512,512,92,80,355,370,1
ISIC_0012268,ISIC_0012268.jpg,512,512,190,193,261,378,1
ISIC_0012271,ISIC_0012271.jpg,512,512,205,305,301,397,1
ISIC_0012272,ISIC_0012272.jpg,512,512,127,31,318,500,1
ISIC_0012273,ISIC_0012273.jpg,512,512,42,54,380,442,1
ISIC_0012278,ISIC_0012278.jpg,512,512,238,211,300,300,1
ISIC_0012281,ISIC_0012281.jpg,512,512,216,207,294,300,1
ISIC_0012282,ISIC_0012282.jpg,512,512,221,177,337,353,1
ISIC_0012284,ISIC_0012284.jpg,512,512,137,137,325,389,1
ISIC_0012285,ISIC_0012285.jpg,512,512,242,228,306,328,1
ISIC_0012288,ISIC_0012288.jpg,512,512,197,144,281,281,1
ISIC_0012290,ISIC_0012290.jpg,512,512,73,0,453,512,1
ISIC_0012298,ISIC_0012298.jpg,512,512,165,209,333,385,1
ISIC_0012299,ISIC_0012299.jpg,512,512,153,133,361,425,1
ISIC_0012303,ISIC_0012303.jpg,512,512,245,189,337,289,1
ISIC_0012306,ISIC_0012306.jpg,512,512,217,185,297,301,1
ISIC_0012309,ISIC_0012309.jpg,512,512,173,205,253,341,1
ISIC_0012311,ISIC_0012311.jpg,512,512,159,184,328,349,1
ISIC_0012313,ISIC_0012313.jpg,512,512,209,181,289,297,1
ISIC_0012314,ISIC_0012314.jpg,512,512,108,39,382,425,1
ISIC_0012316,ISIC_0012316.jpg,512,512,225,209,285,317,1
ISIC_0012318,ISIC_0012318.jpg,512,512,149,253,277,385,1
ISIC_0012320,ISIC_0012320.jpg,512,512,197,197,305,337,1
ISIC_0012323,ISIC_0012323.jpg,512,512,108,24,473,478,1
ISIC_0012324,ISIC_0012324.jpg,512,512,193,192,313,353,1
ISIC_0012325,ISIC_0012325.jpg,512,512,144,156,346,349,1
ISIC_0012329,ISIC_0012329.jpg,512,512,179,158,341,394,1
ISIC_0012330,ISIC_0012330.jpg,512,512,224,174,371,348,1
ISIC_0012332,ISIC_0012332.jpg,512,512,193,209,325,393,1
ISIC_0012333,ISIC_0012333.jpg,512,512,217,209,297,297,1
ISIC_0012334,ISIC_0012334.jpg,512,512,201,125,301,293,1
ISIC_0012335,ISIC_0012335.jpg,512,512,233,181,317,305,1
ISIC_0012338,ISIC_0012338.jpg,512,512,229,185,337,297,1
ISIC_0012342,ISIC_0012342.jpg,512,512,150,156,311,418,1
ISIC_0012348,ISIC_0012348.jpg,512,512,177,172,383,384,1
ISIC_0012351,ISIC_0012351.jpg,512,512,241,185,329,313,1
ISIC_0012356,ISIC_0012356.jpg,512,512,0,0,512,510,1
ISIC_0012357,ISIC_0012357.jpg,512,512,205,101,338,370,1
ISIC_0012358,ISIC_0012358.jpg,512,512,201,234,384,401,1
ISIC_0012360,ISIC_0012360.jpg,512,512,229,197,313,409,1
ISIC_0012363,ISIC_0012363.jpg,512,512,164,168,283,387,1
ISIC_0012369,ISIC_0012369.jpg,512,512,167,186,362,424,1
ISIC_0012372,ISIC_0012372.jpg,512,512,213,175,329,352,1
ISIC_0012374,ISIC_0012374.jpg,512,512,205,169,321,333,1
ISIC_0012376,ISIC_0012376.jpg,512,512,233,217,289,277,1
ISIC_0012378,ISIC_0012378.jpg,512,512,237,192,313,285,1
ISIC_0012379,ISIC_0012379.jpg,512,512,91,9,435,492,1
ISIC_0012381,ISIC_0012381.jpg,512,512,170,146,376,348,1
ISIC_0012382,ISIC_0012382.jpg,512,512,109,17,417,441,1
ISIC_0012384,ISIC_0012384.jpg,512,512,181,141,305,293,1
ISIC_0012390,ISIC_0012390.jpg,512,512,146,158,407,352,1
ISIC_0012391,ISIC_0012391.jpg,512,512,229,162,318,312,1
ISIC_0012395,ISIC_0012395.jpg,512,512,186,109,356,376,1
ISIC_0012400,ISIC_0012400.jpg,512,512,149,155,385,368,1
ISIC_0012406,ISIC_0012406.jpg,512,512,224,229,272,293,1
ISIC_0012413,ISIC_0012413.jpg,512,512,237,192,329,345,1
ISIC_0012415,ISIC_0012415.jpg,512,512,231,213,293,296,1
ISIC_0012417,ISIC_0012417.jpg,512,512,96,0,464,512,1
ISIC_0012425,ISIC_0012425.jpg,512,512,152,146,227,245,1
ISIC_0012432,ISIC_0012432.jpg,512,512,174,105,371,401,1
ISIC_0012434,ISIC_0012434.jpg,512,512,257,213,357,337,1
ISIC_0012435,ISIC_0012435.jpg,512,512,217,157,333,301,1
ISIC_0012442,ISIC_0012442.jpg,512,512,185,165,321,345,1
ISIC_0012445,ISIC_0012445.jpg,512,512,208,198,302,358,1
ISIC_0012447,ISIC_0012447.jpg,512,512,176,139,348,444,1
ISIC_0012448,ISIC_0012448.jpg,512,512,221,202,282,300,1
ISIC_0012450,ISIC_0012450.jpg,512,512,224,169,313,309,1
ISIC_0012453,ISIC_0012453.jpg,512,512,229,237,325,365,1
ISIC_0012455,ISIC_0012455.jpg,512,512,213,137,349,273,1
ISIC_0012464,ISIC_0012464.jpg,512,512,206,169,285,289,1
ISIC_0012469,ISIC_0012469.jpg,512,512,136,58,376,429,1
ISIC_0012473,ISIC_0012473.jpg,512,512,132,167,366,466,1
ISIC_0012475,ISIC_0012475.jpg,512,512,132,172,317,416,1
ISIC_0012478,ISIC_0012478.jpg,512,512,192,128,369,385,1
ISIC_0012481,ISIC_0012481.jpg,512,512,239,252,279,321,1
ISIC_0012484,ISIC_0012484.jpg,512,512,168,143,333,396,1
ISIC_0012487,ISIC_0012487.jpg,512,512,185,177,321,359,1
ISIC_0012489,ISIC_0012489.jpg,512,512,206,115,367,408,1
ISIC_0012493,ISIC_0012493.jpg,512,512,217,139,374,297,1
ISIC_0012494,ISIC_0012494.jpg,512,512,212,110,362,307,1
ISIC_0012495,ISIC_0012495.jpg,512,512,221,157,297,273,1
ISIC_0012496,ISIC_0012496.jpg,512,512,181,144,297,301,1
ISIC_0012503,ISIC_0012503.jpg,512,512,192,233,321,389,1
ISIC_0012506,ISIC_0012506.jpg,512,512,192,233,261,321,1
ISIC_0012508,ISIC_0012508.jpg,512,512,56,157,197,305,1
ISIC_0012510,ISIC_0012510.jpg,512,512,2,0,505,510,1
ISIC_0012511,ISIC_0012511.jpg,512,512,157,297,297,421,1
ISIC_0012512,ISIC_0012512.jpg,512,512,156,137,302,422,1
ISIC_0012516,ISIC_0012516.jpg,512,512,157,85,341,329,1
ISIC_0012517,ISIC_0012517.jpg,512,512,180,91,331,344,1
ISIC_0012518,ISIC_0012518.jpg,512,512,76,96,280,407,1
ISIC_0012520,ISIC_0012520.jpg,512,512,160,205,293,353,1
ISIC_0012521,ISIC_0012521.jpg,512,512,189,149,325,329,1
ISIC_0012523,ISIC_0012523.jpg,512,512,253,249,295,308,1
ISIC_0012526,ISIC_0012526.jpg,512,512,216,133,337,285,1
ISIC_0012529,ISIC_0012529.jpg,512,512,237,197,301,317,1
ISIC_0012538,ISIC_0012538.jpg,512,512,200,257,289,357,1
ISIC_0012539,ISIC_0012539.jpg,512,512,216,209,289,301,1
ISIC_0012544,ISIC_0012544.jpg,512,512,245,213,277,265,1
ISIC_0012547,ISIC_0012547.jpg,512,512,208,189,317,341,1
ISIC_0012548,ISIC_0012548.jpg,512,512,122,60,367,428,1
ISIC_0012549,ISIC_0012549.jpg,512,512,192,201,305,361,1
ISIC_0012550,ISIC_0012550.jpg,512,512,181,209,289,369,1
ISIC_0012551,ISIC_0012551.jpg,512,512,172,128,271,264,1
ISIC_0012653,ISIC_0012653.jpg,512,512,272,208,352,385,1
ISIC_0012654,ISIC_0012654.jpg,512,512,194,221,280,323,1
ISIC_0012655,ISIC_0012655.jpg,512,512,240,184,296,284,1
ISIC_0012656,ISIC_0012656.jpg,512,512,163,147,317,360,1
ISIC_0012657,ISIC_0012657.jpg,512,512,216,224,296,341,1
ISIC_0012658,ISIC_0012658.jpg,512,512,160,133,312,349,1
ISIC_0012659,ISIC_0012659.jpg,512,512,232,196,276,288,1
ISIC_0012660,ISIC_0012660.jpg,512,512,232,133,356,332,1
ISIC_0012661,ISIC_0012661.jpg,512,512,160,160,342,352,1
ISIC_0012662,ISIC_0012662.jpg,512,512,241,212,286,296,1
ISIC_0012663,ISIC_0012663.jpg,512,512,213,209,297,317,1
ISIC_0012664,ISIC_0012664.jpg,512,512,201,169,329,365,1
ISIC_0012665,ISIC_0012665.jpg,512,512,237,249,297,309,1
ISIC_0012666,ISIC_0012666.jpg,512,512,233,213,289,293,1
ISIC_0012669,ISIC_0012669.jpg,512,512,213,206,301,316,1
ISIC_0012670,ISIC_0012670.jpg,512,512,209,155,295,289,1
ISIC_0012671,ISIC_0012671.jpg,512,512,169,111,343,389,1
ISIC_0012672,ISIC_0012672.jpg,512,512,173,165,337,325,1
ISIC_0012673,ISIC_0012673.jpg,512,512,173,165,337,325,1
ISIC_0012674,ISIC_0012674.jpg,512,512,193,157,357,361,1
ISIC_0012675,ISIC_0012675.jpg,512,512,229,189,293,309,1
ISIC_0012676,ISIC_0012676.jpg,512,512,225,224,285,309,1
ISIC_0012677,ISIC_0012677.jpg,512,512,225,217,277,285,1
ISIC_0012678,ISIC_0012678.jpg,512,512,209,160,329,381,1
ISIC_0012679,ISIC_0012679.jpg,512,512,237,217,285,297,1
ISIC_0012680,ISIC_0012680.jpg,512,512,217,177,317,325,1
ISIC_0012681,ISIC_0012681.jpg,512,512,229,221,289,305,1
ISIC_0012682,ISIC_0012682.jpg,512,512,245,224,293,281,1
ISIC_0012683,ISIC_0012683.jpg,512,512,237,205,273,256,1
ISIC_0012684,ISIC_0012684.jpg,512,512,173,73,333,385,1
ISIC_0012685,ISIC_0012685.jpg,512,512,213,177,313,317,1
ISIC_0012690,ISIC_0012690.jpg,512,512,209,141,309,377,1
ISIC_0012693,ISIC_0012693.jpg,512,512,205,165,297,305,1
ISIC_0012697,ISIC_0012697.jpg,512,512,217,173,285,325,1
ISIC_0012699,ISIC_0012699.jpg,512,512,225,177,305,305,1
ISIC_0012700,ISIC_0012700.jpg,512,512,199,172,309,306,1
ISIC_0012701,ISIC_0012701.jpg,512,512,233,192,297,305,1
ISIC_0012702,ISIC_0012702.jpg,512,512,241,214,297,284,1
ISIC_0012704,ISIC_0012704.jpg,512,512,217,201,297,317,1
ISIC_0012705,ISIC_0012705.jpg,512,512,211,202,297,316,1
ISIC_0012706,ISIC_0012706.jpg,512,512,182,132,308,359,1
ISIC_0012708,ISIC_0012708.jpg,512,512,187,156,317,353,1
ISIC_0012710,ISIC_0012710.jpg,512,512,233,213,281,297,1
ISIC_0012711,ISIC_0012711.jpg,512,512,225,217,281,293,1
ISIC_0012713,ISIC_0012713.jpg,512,512,238,209,288,292,1
ISIC_0012715,ISIC_0012715.jpg,512,512,71,105,340,442,1
ISIC_0012719,ISIC_0012719.jpg,512,512,193,137,349,369,1
ISIC_0012720,ISIC_0012720.jpg,512,512,137,121,325,453,1
ISIC_0012721,ISIC_0012721.jpg,512,512,161,133,329,393,1
ISIC_0012722,ISIC_0012722.jpg,512,512,230,210,288,296,1
ISIC_0012725,ISIC_0012725.jpg,512,512,225,181,293,305,1
ISIC_0012726,ISIC_0012726.jpg,512,512,221,197,289,273,1
ISIC_0012735,ISIC_0012735.jpg,512,512,201,181,285,293,1
ISIC_0012737,ISIC_0012737.jpg,512,512,189,173,317,329,1
ISIC_0012739,ISIC_0012739.jpg,512,512,233,221,289,297,1
ISIC_0012740,ISIC_0012740.jpg,512,512,231,205,284,293,1
ISIC_0012741,ISIC_0012741.jpg,512,512,209,192,289,325,1
ISIC_0012742,ISIC_0012742.jpg,512,512,229,209,273,269,1
ISIC_0012744,ISIC_0012744.jpg,512,512,241,217,293,289,1
ISIC_0012746,ISIC_0012746.jpg,512,512,209,201,300,288,1
ISIC_0012749,ISIC_0012749.jpg,512,512,128,2,509,511,1
ISIC_0012756,ISIC_0012756.jpg,512,512,141,61,393,397,1
ISIC_0012758,ISIC_0012758.jpg,512,512,162,183,333,330,1
ISIC_0012768,ISIC_0012768.jpg,512,512,156,104,355,443,1
ISIC_0012770,ISIC_0012770.jpg,512,512,217,209,297,301,1
ISIC_0012773,ISIC_0012773.jpg,512,512,1,69,480,414,1
ISIC_0012777,ISIC_0012777.jpg,512,512,233,213,281,285,1
ISIC_0012786,ISIC_0012786.jpg,512,512,70,72,295,391,1
ISIC_0012789,ISIC_0012789.jpg,512,512,239,213,292,311,1
ISIC_0012792,ISIC_0012792.jpg,512,512,189,137,341,365,1
ISIC_0012793,ISIC_0012793.jpg,512,512,225,229,277,285,1
ISIC_0012803,ISIC_0012803.jpg,512,512,180,171,319,329,1
ISIC_0012804,ISIC_0012804.jpg,512,512,207,178,322,292,1
ISIC_0012806,ISIC_0012806.jpg,512,512,178,71,366,371,1
ISIC_0012810,ISIC_0012810.jpg,512,512,207,244,289,374,1
ISIC_0012813,ISIC_0012813.jpg,512,512,83,42,410,487,1
ISIC_0012814,ISIC_0012814.jpg,512,512,205,133,317,325,1
ISIC_0012823,ISIC_0012823.jpg,512,512,205,237,265,309,1
ISIC_0012826,ISIC_0012826.jpg,512,512,197,61,361,333,1
ISIC_0012828,ISIC_0012828.jpg,512,512,106,128,350,471,1
ISIC_0012835,ISIC_0012835.jpg,512,512,225,213,285,277,1
ISIC_0012836,ISIC_0012836.jpg,512,512,220,218,295,315,1
ISIC_0012837,ISIC_0012837.jpg,512,512,3,0,512,512,1
ISIC_0012840,ISIC_0012840.jpg,512,512,165,133,320,377,1
ISIC_0012844,ISIC_0012844.jpg,512,512,181,157,313,373,1
ISIC_0012852,ISIC_0012852.jpg,512,512,181,99,318,327,1
ISIC_0012855,ISIC_0012855.jpg,512,512,205,157,317,281,1
ISIC_0012856,ISIC_0012856.jpg,512,512,193,157,277,265,1
ISIC_0012865,ISIC_0012865.jpg,512,512,193,165,325,341,1
ISIC_0012871,ISIC_0012871.jpg,512,512,200,190,306,384,1
ISIC_0012873,ISIC_0012873.jpg,512,512,217,197,269,277,1
ISIC_0012876,ISIC_0012876.jpg,512,512,238,221,286,297,1
ISIC_0012877,ISIC_0012877.jpg,512,512,184,138,317,349,1
ISIC_0012878,ISIC_0012878.jpg,512,512,185,173,320,329,1
ISIC_0012879,ISIC_0012879.jpg,512,512,209,209,313,305,1
ISIC_0012880,ISIC_0012880.jpg,512,512,182,97,319,324,1
ISIC_0012883,ISIC_0012883.jpg,512,512,213,173,288,309,1
ISIC_0012884,ISIC_0012884.jpg,512,512,205,149,345,405,1
ISIC_0012887,ISIC_0012887.jpg,512,512,241,224,305,337,1
ISIC_0012888,ISIC_0012888.jpg,512,512,213,189,313,353,1
ISIC_0012889,ISIC_0012889.jpg,512,512,205,85,353,277,1
ISIC_0012891,ISIC_0012891.jpg,512,512,205,197,321,321,1
ISIC_0012897,ISIC_0012897.jpg,512,512,225,213,273,297,1
ISIC_0012898,ISIC_0012898.jpg,512,512,223,135,301,271,1
ISIC_0012901,ISIC_0012901.jpg,512,512,213,169,317,309,1
ISIC_0012902,ISIC_0012902.jpg,512,512,134,176,324,490,1
ISIC_0012903,ISIC_0012903.jpg,512,512,212,213,311,353,1
ISIC_0012904,ISIC_0012904.jpg,512,512,180,167,358,394,1
ISIC_0012905,ISIC_0012905.jpg,512,512,209,205,313,325,1
ISIC_0012907,ISIC_0012907.jpg,512,512,217,173,317,309,1
ISIC_0012911,ISIC_0012911.jpg,512,512,220,201,297,319,1
ISIC_0012930,ISIC_0012930.jpg,512,512,181,125,297,309,1
ISIC_0012932,ISIC_0012932.jpg,512,512,146,77,346,460,1
ISIC_0012939,ISIC_0012939.jpg,512,512,221,229,293,297,1
ISIC_0012940,ISIC_0012940.jpg,512,512,197,169,291,291,1
ISIC_0012941,ISIC_0012941.jpg,512,512,174,197,323,402,1
ISIC_0012944,ISIC_0012944.jpg,512,512,209,125,341,317,1
ISIC_0012945,ISIC_0012945.jpg,512,512,233,212,269,271,1
ISIC_0012949,ISIC_0012949.jpg,512,512,261,209,321,305,1
ISIC_0012950,ISIC_0012950.jpg,512,512,225,149,349,337,1
ISIC_0012956,ISIC_0012956.jpg,512,512,217,197,281,297,1
ISIC_0012957,ISIC_0012957.jpg,512,512,229,203,312,303,1
ISIC_0012961,ISIC_0012961.jpg,512,512,173,145,297,349,1
ISIC_0012965,ISIC_0012965.jpg,512,512,233,205,277,273,1
ISIC_0012966,ISIC_0012966.jpg,512,512,230,229,287,301,1
ISIC_0012969,ISIC_0012969.jpg,512,512,192,196,257,321,1
ISIC_0012976,ISIC_0012976.jpg,512,512,233,233,285,305,1
ISIC_0012981,ISIC_0012981.jpg,512,512,168,197,241,321,1
ISIC_0012986,ISIC_0012986.jpg,512,512,197,140,311,311,1
ISIC_0012987,ISIC_0012987.jpg,512,512,213,149,293,273,1
ISIC_0012988,ISIC_0012988.jpg,512,512,205,177,289,305,1
ISIC_0012989,ISIC_0012989.jpg,512,512,234,204,312,351,1
ISIC_0012990,ISIC_0012990.jpg,512,512,233,177,325,289,1
ISIC_0012999,ISIC_0012999.jpg,512,512,1,105,411,452,1
ISIC_0013000,ISIC_0013000.jpg,512,512,202,217,260,293,1
ISIC_0013001,ISIC_0013001.jpg,512,512,237,147,292,238,1
ISIC_0013007,ISIC_0013007.jpg,512,512,185,128,365,401,1
ISIC_0013010,ISIC_0013010.jpg,512,512,229,190,298,296,1
ISIC_0013012,ISIC_0013012.jpg,512,512,213,153,325,325,1
ISIC_0013015,ISIC_0013015.jpg,512,512,205,137,317,333,1
ISIC_0013023,ISIC_0013023.jpg,512,512,205,189,285,321,1
ISIC_0013024,ISIC_0013024.jpg,512,512,178,116,357,392,1
ISIC_0013025,ISIC_0013025.jpg,512,512,237,225,285,309,1
ISIC_0013026,ISIC_0013026.jpg,512,512,237,233,285,285,1
ISIC_0013027,ISIC_0013027.jpg,512,512,252,252,284,308,1
ISIC_0013031,ISIC_0013031.jpg,512,512,155,136,287,294,1
ISIC_0013032,ISIC_0013032.jpg,512,512,225,201,337,361,1
ISIC_0013034,ISIC_0013034.jpg,512,512,201,170,346,379,1
ISIC_0013035,ISIC_0013035.jpg,512,512,207,213,320,416,1
ISIC_0013037,ISIC_0013037.jpg,512,512,217,185,297,321,1
ISIC_0013039,ISIC_0013039.jpg,512,512,209,197,304,325,1
ISIC_0013044,ISIC_0013044.jpg,512,512,217,225,288,317,1
ISIC_0013045,ISIC_0013045.jpg,512,512,210,191,291,379,1
ISIC_0013047,ISIC_0013047.jpg,512,512,209,133,345,381,1
ISIC_0013048,ISIC_0013048.jpg,512,512,197,209,293,333,1
ISIC_0013052,ISIC_0013052.jpg,512,512,152,122,407,447,1
ISIC_0013053,ISIC_0013053.jpg,512,512,221,233,288,341,1
ISIC_0013054,ISIC_0013054.jpg,512,512,225,233,281,301,1
ISIC_0013055,ISIC_0013055.jpg,512,512,229,237,269,281,1
ISIC_0013056,ISIC_0013056.jpg,512,512,189,144,318,284,1
ISIC_0013063,ISIC_0013063.jpg,512,512,98,65,301,366,1
ISIC_0013065,ISIC_0013065.jpg,512,512,194,251,269,332,1
ISIC_0013070,ISIC_0013070.jpg,512,512,168,189,269,380,1
ISIC_0013071,ISIC_0013071.jpg,512,512,177,197,277,329,1
ISIC_0013072,ISIC_0013072.jpg,512,512,124,127,382,486,1
ISIC_0013073,ISIC_0013073.jpg,512,512,43,3,413,508,1
ISIC_0013075,ISIC_0013075.jpg,512,512,153,157,277,317,1
ISIC_0013079,ISIC_0013079.jpg,512,512,198,99,340,361,1
ISIC_0013082,ISIC_0013082.jpg,512,512,213,205,281,329,1
ISIC_0013084,ISIC_0013084.jpg,512,512,73,117,401,377,1
ISIC_0013086,ISIC_0013086.jpg,512,512,241,153,341,325,1
ISIC_0013087,ISIC_0013087.jpg,512,512,187,169,300,346,1
ISIC_0013089,ISIC_0013089.jpg,512,512,212,135,307,288,1
ISIC_0013090,ISIC_0013090.jpg,512,512,217,209,285,301,1
ISIC_0013094,ISIC_0013094.jpg,512,512,228,220,292,308,1
ISIC_0013096,ISIC_0013096.jpg,512,512,168,107,361,346,1
ISIC_0013104,ISIC_0013104.jpg,512,512,185,137,336,389,1
ISIC_0013106,ISIC_0013106.jpg,512,512,193,197,309,305,1
ISIC_0013109,ISIC_0013109.jpg,512,512,241,185,306,304,1
ISIC_0013112,ISIC_0013112.jpg,512,512,201,89,345,285,1
ISIC_0013114,ISIC_0013114.jpg,512,512,171,148,365,399,1
ISIC_0013118,ISIC_0013118.jpg,512,512,193,160,281,301,1
ISIC_0013120,ISIC_0013120.jpg,512,512,247,154,332,251,1
ISIC_0013121,ISIC_0013121.jpg,512,512,229,213,313,329,1
ISIC_0013124,ISIC_0013124.jpg,512,512,205,172,298,313,1
ISIC_0013126,ISIC_0013126.jpg,512,512,233,185,304,273,1
ISIC_0013128,ISIC_0013128.jpg,512,512,209,128,301,325,1
ISIC_0013129,ISIC_0013129.jpg,512,512,192,146,312,318,1
ISIC_0013134,ISIC_0013134.jpg,512,512,189,149,291,275,1
ISIC_0013136,ISIC_0013136.jpg,512,512,225,181,321,325,1
ISIC_0013140,ISIC_0013140.jpg,512,512,189,157,269,265,1
ISIC_0013141,ISIC_0013141.jpg,512,512,204,172,324,381,1
ISIC_0013146,ISIC_0013146.jpg,512,512,97,69,341,401,1
ISIC_0013147,ISIC_0013147.jpg,512,512,213,213,341,317,1
ISIC_0013150,ISIC_0013150.jpg,512,512,209,133,325,305,1
ISIC_0013155,ISIC_0013155.jpg,512,512,245,224,276,268,1
ISIC_0013159,ISIC_0013159.jpg,512,512,203,146,346,385,1
ISIC_0013160,ISIC_0013160.jpg,512,512,177,44,378,311,1
ISIC_0013163,ISIC_0013163.jpg,512,512,244,186,303,303,1
ISIC_0013164,ISIC_0013164.jpg,512,512,230,209,283,292,1
ISIC_0013165,ISIC_0013165.jpg,512,512,181,161,320,365,1
ISIC_0013166,ISIC_0013166.jpg,512,512,189,93,349,369,1
ISIC_0013167,ISIC_0013167.jpg,512,512,161,80,361,281,1
ISIC_0013169,ISIC_0013169.jpg,512,512,41,0,428,508,1
ISIC_0013170,ISIC_0013170.jpg,512,512,86,34,393,506,1
ISIC_0013172,ISIC_0013172.jpg,512,512,221,201,301,321,1
ISIC_0013173,ISIC_0013173.jpg,512,512,221,185,264,255,1
ISIC_0013176,ISIC_0013176.jpg,512,512,218,172,349,341,1
